# radiation_response_candidates — measured radiation responses mapped, or refused,
# against the parameters the CPM and the coupling contract actually name
#
# NOT ONE RECORD IN THIS LEDGER CAN IDENTIFY hamiltonian_radiation. That term
# requires SPATIAL REDISTRIBUTION OF BIOMASS IN A CHARACTERISED DOSE GRADIENT,
# and every irradiation located in the audit is a uniform field, an areal
# growth assay, or a survival curve. The one measured photon dose gradient in
# the whole audit (Bland 2022, 85.2 rad at the central plug to 6.1 rad at the
# growing edge, a 14-fold intra-colony variation) is read out as colony
# DIAMETER — an areal growth measurement, which cannot identify a directional
# term however good its dosimetry. The one architecture that could in
# principle identify one (Zhdanova 2004: directional source, spatial gradient,
# quantified directional response, exact modelled species) is blocked twice
# over: whether its gradient at the growth front was measured or calculated is
# unverified, and directed hyphal elongation has no CPM representation at all.
#
# This ledger is a MAPPING PASS over the evidence, not a calibration and not a
# second copy of the evidence. It populates nothing: lattice_pitch_um,
# density_g_cm3, seconds_per_mcs, normalization.hamiltonian_scale,
# normalization.melanin_scale and every material composition are untouched by
# every row, and no row may be read as implying one. candidate_parameter names
# the parameter a row BEARS ON if its blockers ever clear; it never asserts a
# value, and status is the verdict on THAT mapping question — not on whether
# the data can be downloaded, which is ledger 1's column (access_status in
# data/research/radiotrophic_dataset_candidates.csv, joined here on
# dataset_id). It is also NOT a proof of absence: every "no candidate found"
# row is a search result on one date across a named set of repositories,
# sampled and not exhausted.
#
# THE FOUR MAPPING RULES, applied per row and not relaxed:
#   hamiltonian_radiation — needs spatial redistribution in a CHARACTERISED
#     dose gradient. An areal growth or shielding experiment cannot identify a
#     directional term, and each such row says so in its own notes.
#   melanin_production — needs quantitative melanin or pigmentation against
#     dose, dose rate, modality, nutrient state and time, WITH a
#     melanized/non-melanized contrast. No located study supplies both halves;
#     they sit in different papers, on different strains, under different
#     melanization regimes. Stitching them would be a fabrication.
#   parcel_temporal_observable — needs a field-level statistic on BOTH sides.
#     A per-cell trace is not a parcel statistic; that is exactly what
#     disqualified single_cell_msd in
#     data/calibration/spatial/time_observable.csv.
#   growth_survival — STAYS unsupported_by_current_model however good the data
#     are. The CPM has no nutrient-driven biomass creation: divide_cell! has
#     no trigger and state.nutrient is never read by compute_delta_H. That is
#     a MODEL fact, not an evidence gap, and no quantity of survival data
#     changes it. future_growth_model carries the same fact for records whose
#     endpoint is biomass increase rather than survival.
# And one exclusion that is not a rule but a consequence: A TRANSCRIPTOME
# ALONE DOES NOT DEFINE A CPM SCALE PARAMETER, and a proteome alone does not
# define an OpenMC material. Several rows here are transcriptomes and every
# one of them says so in its own notes.
#
# NO ROW IS status ready, and that is the finding rather than an oversight.
# Forty-three of the sixty-four map to candidate_parameter none; the
# twenty-one that name a parameter are blocked on a measurement or
# unsupported_by_current_model, which awaits a MODEL CHANGE and is
# deliberately distinct from blocked.
#
# PHENOTYPE FOLLOWS THE ENDPOINT MEASURED. response_type carries ledger 1's
# phenotype_labels unchanged, from the closed vocabulary radiotrophic |
# radiotropic | radioresistant | melanized_radioprotective |
# radiation_responsive | radiation_shielding | none_demonstrated. Relabelling
# radioresistance as radiotrophy is a STOP CONDITION, not a judgement call:
# radiotrophic is earned by exactly one row (Dadachova 2007) and radiotropic
# by exactly one (Zhdanova 2004). radiation_shielding is earned by NONE — the
# term needs transmitted radiation reduced by biomass, and the only measured
# transmission in the audit is melanin in solution against a cellulose control
# of matched elemental composition, where the result is a null. UV, in any
# band, is not ionizing radiation for this project under any circumstances.
#
# applicability carries ledger 1's model_contribution token for the same
# dataset_id, unchanged, so the two ledgers do not fork a vocabulary:
# model_revision_evidence | prior_only | pipeline_validation | protocol_only |
# none. current_model_support opens with one of represented_but_uncalibrated |
# unsupported_by_current_model | model_revision_required | not_applicable and
# then says why, because a bare token cannot carry a model fact.
#
# UNIQUENESS KEY: evidence_id
# Blank numeric cells mean NOT MEASURED. They are never read as zero.
# BOOLEAN cells are {true, false, unverified}. unverified is the honest value
# wherever the record did not say or was not inspected on that point; a blank
# never means "no". not_measured means the quantity was never measured and
# not_applicable means no such quantity exists for that record — three
# distinct facts, never collapsed into one another.
#
# radiation_contract_complete is TRUE ON NO ROW: false on sixty-one, unverified
# on three. Not one located record states modality, energy or spectrum, dose,
# dose rate, exposure duration, source geometry AND dosimetry method together;
# the three that read unverified rather than false are the ones whose landing
# page or paywalled Methods were not readable at all, so even the failure could
# not be confirmed. This is why no row can enter a transport comparison.
#
# STOP CONDITIONS HIT BY THIS MAPPING PASS:
#   TARGETED_LAB_EXPERIMENT_REQUIRED — the discriminating measurement is
#     dose-resolved growth and metabolic rate under a characterised photon
#     field, with an isogenic melanin-null contrast, on the target strains,
#     with the media carbon budget closed. It exists in no archive and cannot
#     be requested from anyone, because nobody has made it.
#   NO hamiltonian_radiation CANDIDATE — stated in full at the top.
#   MELANIN HALVES IN DIFFERENT PAPERS — ten rows carry candidate_parameter
#     melanin_production and not one of them supplies both halves. The pigment
#     half (Wang 1996) had no radiation at all; the dose halves quantify
#     transcripts, chemistry, or a mean grey value on an image.
#   UNSUPPORTED_BY_CURRENT_MODEL — growth, survival and radiotropism, against
#     genuinely excellent data. Awaiting a MODEL CHANGE, deliberately distinct
#     from blocked, which awaits a measurement.
#   NO OpenMC PHOTON VALIDATION CANDIDATE — the two nearest records fail on
#     opposite axes: Bland 2022 has a photon field and no transport
#     measurement, Vasileiou 2020 has a transport measurement and no photons.
#   ISS FIELD IRRECONCILABLE — no dose axis exists in the flagship record at
#     all, so no dose-response transform can be fitted to it.
#
# SOURCE REGISTRY: every source_id resolves in data/sources.csv, to the same
# RADIOTROPHIC_AUDIT_2026 row ledger 1 cites. Per-record DOIs and accessions
# live in ledger 1's persistent_identifier column and are not duplicated here.
evidence_id,dataset_id,species,response_type,measured_observable,independent_variable,radiation_contract_complete,spatial_gradient_available,physical_time_available,melanized_control,nonmelanized_control,dose_response_available,candidate_parameter,current_model_support,applicability,status,source_id,notes
rr039,dradiodurans_empiar_12837_bama,Deinococcus radiodurans,none_demonstrated,"Cryo-EM movies of purified BamA","not_applicable",false,false,false,false,false,false,none,"not_applicable — a purified membrane protein sits orders of magnitude below the scale at which a parcel pitch is chosen",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"EXACT SPECIES IN NAME ONLY. Recorded because a species-keyword sweep of EMPIAR returns it and a later pass would otherwise re-derive it."
rr040,dradiodurans_zenodo_crystallography,Deinococcus radiodurans,none_demonstrated,"X-ray diffraction images from purified protein crystals","not_applicable",false,false,false,false,false,false,none,"not_applicable — the X-rays are a structural probe, not an exposure",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON MODALITY, and recorded precisely because a keyword search for 'Deinococcus' plus 'X-ray' returns these first. A diffraction dataset is the most plausible-looking false positive in the whole D. radiodurans arm."
rr041,dradiodurans_zenodo_liquidcell_em,Deinococcus radiodurans,none_demonstrated,"Liquid-cell electron microscopy of metal-induced biofilm ultrastructure","Metal exposure",false,false,unverified,false,false,false,none,"not_applicable — two-dimensional ultrastructure carries no parcel-scale field",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON REPRESENTATIONAL GROUNDS. Ultrastructure sits orders of magnitude below the scale at which a pitch is chosen, and nothing was irradiated."
rr042,dradiodurans_volumetric_biofilm_search,Deinococcus radiodurans,none_demonstrated,"Search result: zero volumetric biofilm deposits across Dryad, Zenodo, BioImage Archive, BioStudies, EMPIAR, IDR, OSF, Figshare and PubMed","not_applicable",false,false,false,false,false,false,none,"not_applicable — there is no record to map",none,blocked,RADIOTROPHIC_AUDIT_2026,"NO CANDIDATE FOUND, on the species whose name is the reason it is in the model. The D. radiodurans arm of any spatial campaign has no public fallback and must be ACQUIRED. Not a proof of absence: one date, a named set of repositories, sampled and not exhausted."
rr043,edermatitidis_geo_gse142318_gamma,Exophiala dermatitidis,radiation_responsive,"Transcriptome and survival of wild type against the non-melanized pks1 mutant under gamma","Melanization genotype and dose; dose not stated on the landing page",unverified,false,unverified,true,true,unverified,melanin_production,"represented_but_uncalibrated — the evidence here is AGAINST a scalar melanin term, not toward a value for one",model_revision_evidence,blocked,RADIOTROPHIC_AUDIT_2026,"SURROGATE, AND SURROGATE STATUS IS ENFORCED RATHER THAN CONVENTIONAL: E. dermatitidis is outside the seven and this row exists for mechanism only. Verbatim: 'We find that melanin does not protect E. dermatitidis from gamma-radiation.' The same study names the dominant confounder, which is a standing warning for the acquisition campaign: 'environmental factors such as nutrient availability, culture age and culture density are much greater determinants of cell survival after exposure' than melanin. A melanin effect measured without controlling culture age and density is not interpretable."
rr044,edermatitidis_geo_gse152116_particles,Exophiala dermatitidis,radiation_responsive,"Survival of wild type against pks1 under alpha, proton and deuteron; fitted alpha 6.38 per kGy (95% CI 0.26-16.51) against 2.10 per kGy (95% CI 0.01-10.04)","Melanization genotype, particle species and dose",unverified,false,false,true,true,true,melanin_production,"represented_but_uncalibrated — an isogenic contrast with a null result constrains the functional form and supplies no scale",model_revision_evidence,blocked,RADIOTROPHIC_AUDIT_2026,"SURROGATE. Verbatim: 'No significant difference in survival was observed between these strains under any condition, suggesting that melanin does not impart protection to acute irradiation to these particles.' The fitted confidence intervals overlap across almost their entire range, so this is a null with its uncertainty stated rather than a null asserted from a p-value. Charged particles throughout: it cannot enter a photon comparison whatever it shows."
rr045,edermatitidis_microbiolspectr2023_evolved_lines,Exophiala dermatitidis,radiation_responsive,"Resistance and mutation accumulation in melanized and non-melanized experimentally evolved lines at 1000 and 8000 Gy","Melanization status and evolutionary history",false,false,false,true,true,true,melanin_production,"model_revision_required — an effect on DAMAGE with no effect on SURVIVAL has no functional form anywhere in the current model, and a single scalar coefficient is the wrong shape for it",model_revision_evidence,unsupported_by_current_model,RADIOTROPHIC_AUDIT_2026,"SURROGATE, AND THE MOST STRUCTURALLY IMPORTANT ONE. Verbatim: 'melanin did not directly affect survival after gamma radiation exposure.' What melanin changed was WHICH MECHANISM DOMINATES — constitutive DNA-repair expression in melanized evolved lines, redox-homeostasis upregulation in non-melanized ones — and mutation accumulation: 'melanized lines that evolved to exhibit higher ionizing radiation resistance experienced fewer mutations, whereas similarly evolved, non-melanized lines accumulated more mutations.' That must not be generalised into a survival term. Status is unsupported_by_current_model rather than blocked because no additional measurement fixes a wrong functional form."
rr046,cneoformans_cantarcticus_pacelli2017_melanin,Cryptococcus neoformans; Cryomyces antarcticus,melanized_radioprotective,"Survival, XTT activity and ATP in melanized against non-melanized cells at 1.5 kGy deuterons and 0.3 kGy X-rays","Melanization state and modality",false,false,false,true,true,false,melanin_production,"represented_but_uncalibrated — the one ionizing record where melanin measurably alters survival, and it still supplies no dose axis to scale against",prior_only,blocked,RADIOTROPHIC_AUDIT_2026,"THE COUNTERWEIGHT, RETAINED DELIBERATELY BECAUSE IT POINTS THE OTHER WAY. Read closely it carries three internal contradictions worth more than its headline. Modality dependence: protection is firm for deuterons in both species but for X-rays it is firm only in C. antarcticus and merely 'probably' in C. neoformans, so melanin protection is NOT ESTABLISHED FOR SPARSELY-IONIZING PHOTONS in the one species here that is also one of the seven, and a hedge in an abstract is not a measurement. Opposite-sign metabolic readouts: deuterons increased XTT activity in melanized strains while ATP decreased in the same cells, so 'melanin protects metabolism' is not a coherent single claim. Chemistry dependence: induced DOPA-melanin against constitutive DHN-melanin, so 'melanin' is not one variable across the two arms. One dose per modality, hence no dose-response. Paywalled."
rr047,ccladosporioides_pvariotii_bland2022_gamma,Cladosporium cladosporioides; Paecilomyces variotii,radiation_responsive,"Colony diameter and mean grey value pigmentation under a TLD-anchored intra-colony dose running from 85.2 rad at the central plug to 6.1 rad at the growing edge","Position within the colony under a 137Cs field, and modality (UV against gamma)",false,true,true,true,false,true,melanin_production,"model_revision_required — the measured SIGN is opposite to the model prior: pigmentation DECREASED under gamma while any UV-derived prior would say increased",model_revision_evidence,blocked,RADIOTROPHIC_AUDIT_2026,"THE ONLY MEASURED PHOTON DOSE GRADIENT IN THE ENTIRE AUDIT, AND hamiltonian_radiation STILL CANNOT BE IDENTIFIED FROM IT. The biological observable is colony DIAMETER — an areal growth measurement — and an areal experiment cannot identify a directional term no matter how well the field is characterised: there is no measured redistribution of biomass along the gradient, only a scalar per colony. The gradient itself is MicroShield point-kernel modelling spot-validated by two TLD readings, one of which disagreed with the model by a factor of two (about 100 rad measured against about 50 rad predicted), and the total dose is 0.5-1 Gy over seven days, three to four orders of magnitude below every other ionizing record here. On melanin: pigmentation INCREASED under UV and DECREASED under gamma, both at P < 0.001 in both species, and growth rate did not change under gamma at all (P = 0.255 and P = 0.615) — so any pigmentation-versus-dose result imported from a UV study carries the WRONG SIGN applied to gamma. The measurement is a mean grey value, an optical proxy on an image, not a pigment mass; the biological replicate count is not stated, and a P-value without an n cannot be propagated; the species is not C. sphaerospermum and the isolates carry no culture-collection accession, so they are neither obtainable nor re-identifiable."
rr048,melanin_zenodo_3667494_vasileiou2020,not_applicable (melanin in solution and suspension),none_demonstrated,"Transmitted Sr-90 beta spectra through melanin against a cellulose control of matched elemental composition; Geant4 10.5 applications and notebooks","Attenuator chemistry and areal density",false,false,false,true,true,unverified,none,"not_applicable — a beta transmission measurement cannot validate a photon transport model, and the comparison engine here is Geant4 rather than OpenMC",pipeline_validation,not_applicable,RADIOTROPHIC_AUDIT_2026,"radiation_shielding REFUSED, AND THE NULL IS THE SUBSTANTIVE RESULT: 'melanin does not provide improved shielding in comparison to cellulose from beta-radiation.' That is what areal density and Z predict, and it strips melanin of any special shielding status absent a spatial-arrangement argument — the paper's own positive finding, that thin films and hollow microspheres could matter in Monte Carlo, is a GEOMETRY claim and not a chemistry claim. The only measured transmitted-radiation data in the audit, and there is no biomass in it: melanized_control and nonmelanized_control record a melanin arm against a composition-matched non-melanin arm, not a melanized organism against an albino one. The 40 kVp X-ray case in the same archive is simulation only and was never measured. NO OpenMC PHOTON VALIDATION CANDIDATE: agreement here would license the statement that the transport-comparison workflow was exercised, and nothing stronger."
rr049,melanized_fungi_walberg2015_energy_budget,not_applicable (review of melanized fungi),none_demonstrated,"A closed energy-budget and carbon-source argument against radiosynthesis; no new measurement","not_applicable",false,false,false,false,false,false,none,"not_applicable — a derived synthesis sits in BLOCKED_EVIDENCE and export.problems_for() refuses it as a placeholder",prior_only,not_applicable,RADIOTROPHIC_AUDIT_2026,"THE NEGATIVE SIDE OF AN OPEN DISPUTE, NOT A VERDICT. Verbatim: 'the energy deposited in their irradiated systems was too low to show the amount of growth seen, and the carbon sources provided in the media were sufficient to support the observed growth.' That is the same closed-budget discipline this repository applies to mass fractions, applied to energy, plus a confounder argument — and 'not demonstrated' is not 'disproved'. It contains no new measurement, so its evidence basis is derived. Thesis record; licence not specified."
rr050,cantarcticus_kpetricola_catanzaro2024_dhn,Cryomyces antarcticus; Knufia petricola,none_demonstrated,"UV-B survival of DHN-melanin and carotenoid knockouts in two rock-inhabiting black fungi (n >= 9)","Pigment genotype and UV-B fluence",false,false,false,true,true,true,none,"not_applicable — UV-B is not ionizing radiation for this project, so no ionizing parameter can take this row",model_revision_evidence,not_applicable,RADIOTROPHIC_AUDIT_2026,"THE BEST-REPLICATED RECORD IN THE AUDIT AND THE MODALITY EXCLUDES IT. The STRUCTURAL finding transfers and the numbers do not: the same pigment, knocked out by the same gene class, protected C. antarcticus and not K. petricola — 'although the adaptive trait of DHN melanization commonly occurs across black fungi, it is not equally functional'. A per-species melanin constant derived from a different species is therefore not defensible even between two black fungi, which is independent support for the standing prohibition in biofilm_material_calibration.md section 1: do not create seven materials because there are seven species. Carries its own confounder too: C. antarcticus tolerated higher UV-B but was sensitive to white light, and K. petricola showed the opposite."
rr051,uv_records_rejected_en_bloc,various (including Cladosporium sphaerospermum; Aspergillus niger; Cryptococcus neoformans; Deinococcus radiodurans),none_demonstrated,"UV survival, UV-induced pigmentation and pulsed-light responses across several species and bands","UV fluence and wavelength",false,false,false,unverified,unverified,unverified,none,"not_applicable — UV IS NOT IONIZING RADIATION FOR THIS PROJECT UNDER ANY CIRCUMSTANCES",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON MODALITY, EN BLOC, and kept as one row because the reason is one reason. Retaining any of them as radiation evidence would let a UV protection result be read as radioresistance, and a UV pigmentation-versus-dose result carries the WRONG SIGN when applied to gamma, as Bland 2022 shows directly. The Evolution Canyon record fails a second time on basis: melanin quantified as absorbance at 420 nm in Soluene-350 per 10^6 cells is an optical readout on a cell-count basis with no mass denominator, and the authors state their isolates were identified on morphology alone and 'could be heterogeneous and perhaps consist of molecularly different species'."
rr052,cneoformans_geo_gse21484_light,Cryptococcus deneoformans,none_demonstrated,"Light-regulated gene expression","Visible light",false,false,false,false,false,false,none,"not_applicable — visible light is not ionizing radiation, and a transcriptome would define no scale parameter either",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED TWICE OVER, which is why it is worth a row: wrong modality AND wrong taxon. The organism is C. deneoformans JEC21, serotype D — a separate species from C. neoformans var. grubii — and collapsing them would import a light response into a modelled species that never had one."
rr053,anidulans_geo_gse294405_protons,Aspergillus nidulans,radiation_responsive,"Transcriptome and tolerance with and without MSB oxidative pretreatment: pretreatment BEFORE irradiation increased tolerance, irradiation before pretreatment decreased it","Proton fluence (1, 2 and 5 x 10^10 p/cm2) and the ORDER of the two stressors",false,false,false,false,false,true,none,"model_revision_required — NO DOSE-ONLY SCALAR TERM CAN REPRESENT AN ORDER-DEPENDENT RESPONSE, and the model has only dose-driven terms",model_revision_evidence,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON SPECIES — same genus as A. niger, not the same species, and not melanized — and retained solely for that structural finding: the same two stressors in opposite order give opposite outcomes, which no scalar hamiltonian_scale or melanin_scale can hold. It also cannot be placed on the axis every other record uses: it reports fluence and accumulated charge (3200/6400/16000 +/- 20% pC) and NO ABSORBED DOSE IN Gy ANYWHERE, so dose_response_available is true only in fluence, which is why radiation_contract_complete is false. Protons are charged particles regardless."
rr054,aniger_marsbox_frontiers2021,Aspergillus niger,none_demonstrated,"About 2-log survival reduction after a stratospheric balloon flight; 20.9 uGy total mission ionizing dose at 75.5 +/- 13 uGy/day; UV component 1148 kJ/m2 over 280-400 nm","Mission exposure, mixing UV and a trace ionizing field",false,false,true,false,false,false,none,"not_applicable — the ionizing contribution is roughly seven orders below the same group's X-ray and ion study, so nothing ionizing is being measured",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON MODALITY. The authors equate the total mission ionizing dose to roughly ten days of natural background. The observed survival reduction is a UV effect, and calling this a mixed-space-radiation validation would attribute a UV result to an ionizing field — the single most attractive misattribution available in the spaceflight literature."
rr055,melanin_pla_pnas2025_leo,not_applicable (engineered composite),none_demonstrated,"Polymer mass loss and surface wrinkling of melanin-PLA biocomposites after low-Earth-orbit exposure","Orbital exposure duration",false,false,false,unverified,unverified,false,none,"not_applicable — degradation of a dry plastic is not transmitted radiation reduced by biomass",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"radiation_shielding REFUSED. The measured outcome is the destruction of the attenuator, not the attenuation of the radiation; the material is a dry engineered composite rather than a hydrated biofilm; and the exposure is confounded with atomic-oxygen erosion and thermal cycling, which the abstract itself names as co-acting mechanisms."
rr056,csphaerospermum_biorxiv_iss_preprint,Cladosporium sphaerospermum,none_demonstrated,"Superseded preprint attenuation figures: v1 gives 2.17 +/- 0.35%, v7 gives about 0.84%, the published article gives neither","Presence of the biomass attenuator",false,false,unverified,false,false,false,none,"not_applicable — a superseded number cannot enter a ledger that the published version contradicts",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED AS SUPERSEDED, and recorded because the superseded number is the one in circulation. The widely-quoted '2.17 +/- 0.25%' exists in NO version — it is a mis-transcription of a preprint that was itself superseded. The published article reports 147 against 151 CPM and no percentage at all, and peer review struck both 'radiotrophic' and 'radiation-shield' from the title. HTTP 403 on the landing pages and PDFs; not retried."
rr057,cneoformans_researchgate_biofilm_figures,Cryptococcus neoformans,none_demonstrated,"Extracted confocal figure images of B3501 biofilms on an aggregator","not_applicable",false,false,false,false,false,false,none,"not_applicable — a rendered figure carries no field, no calibration and no licence",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON DATA AVAILABILITY, and singled out because it is THE SINGLE THING MOST LIKELY TO BE MISTAKEN FOR THE MISSING VOLUMETRIC DATA for this species. No manifest, no voxel calibration, no licence, no persistent identifier. A rendered confocal figure in a paper is not a raw 3D dataset."
rr058,aniger_biofilm_clsm_comstat_articles,Aspergillus niger,none_demonstrated,"COMSTAT biovolume-per-area scalars derived from confocal figures","Growth condition; no radiation",false,false,false,false,false,false,none,"not_applicable — a derived scalar cannot be re-segmented and cannot select a pitch",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"THE RIGHT MODALITY AND NO RAW STACKS DEPOSITED ANYWHERE FINDABLE. What is published is rendered figures and biovolume-per-area numbers that carry no voxel calibration. An open-access article is not an available dataset."
rr059,shewanella_cao2011_eps_uranium,Shewanella sp.,none_demonstrated,"EPS-mediated U(VI) immobilisation","Uranium concentration",false,false,false,false,false,false,none,"not_applicable — wrong organism and no radiation variable",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON SPECIES: Shewanella sp. HRCR-1 is an environmental isolate, not MR-1. The ACS figshare collection holds exactly one item, a supporting-information PDF, and the PNNL Datahub node and OSTI record are bibliographic only — so it also fails on availability."
rr060,nasa_osdr_omics_records,Aspergillus niger; Shewanella oneidensis,none_demonstrated,"Genomes, proteomes and transcriptomes from spaceflight studies (OSD-132, OSD-260, OSD-350 and 91 Shewanella records)","Spaceflight, with an uncontrolled and uncharacterised exposure history",false,false,unverified,false,false,false,none,"not_applicable — A TRANSCRIPTOME ALONE DOES NOT DEFINE A CPM SCALE PARAMETER AND A PROTEOME ALONE DOES NOT DEFINE AN OpenMC MATERIAL",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"REJECTED ON REPRESENTATIONAL GROUNDS, in bulk. The ISS A. niger isolate's exposure history is uncontrolled and uncharacterised, so even the qualitative radiation framing is not a dose-response, and omics layers do not become a material or a scale by being numerous."
rr061,chronic_irradiation_modelling_synthesis,various,none_demonstrated,"Modelled population responses to chronic irradiation, over other people's data","Dose rate, inside a model rather than an experiment",false,false,false,false,false,false,none,"not_applicable — derived sits in BLOCKED_EVIDENCE, which export.problems_for() refuses",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"A MODELLING SYNTHESIS IS NOT A MEASUREMENT. Under the evidence hierarchy it is at best derived, and shipping it would launder a placeholder into a measurement. Recorded because a search for dose-rate response models returns it near the top."
rr062,zenodo_self_deposited_melanin_claims,not_applicable,none_demonstrated,"A 3.6 kB self-deposited HTML document proposing a melanin quantum-spin mechanism, and a self-deposited essay licensed GPL-3.0 on a PDF","not_applicable",false,false,false,false,false,false,none,"not_applicable — there is no method and no data to map",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"NO DATA, NO METHOD, NO PEER REVIEW. A RESOLVING DOI IS NOT EVIDENCE. Kept as a row so a later pass does not rediscover them and mistake a Zenodo identifier for a deposit."
rr063,biofilm_density_and_composition_priors_refused,various,none_demonstrated,"A 1.09 g/cm3 cell buoyant density with a 30% dry-matter figure; biofilm biomass concentrations at 113 g per mole from C5H7O2N; genome-scale biomass objective functions","not_applicable",false,false,false,false,false,false,none,"not_applicable — three plausible-looking numbers, all refused; density_g_cm3 stays blank and blank means not measured",none,not_applicable,RADIOTROPHIC_AUDIT_2026,"THREE REFUSALS RECORDED AS EVIDENCE, because a refusal that is not written down gets re-derived. The 1.09 g/cm3 is a CELL BUOYANT density from density-gradient centrifugation: it excludes the matrix and the pore water and overstates the bulk by roughly the void fraction, while density_basis must be wet_bulk — dimensionally plausible, widely cited, easy to justify in a sentence, and wrong. The biofilm concentrations are cited to Nielsen 1997 and Laspidou & Rittmann 2002, so they are declared rather than measured on that system, and they were read inside a 2 x 2 x 2 mm3 NMR voxel three orders of magnitude coarser than any plausible pitch. A biomass objective function is a declared stoichiometry frequently borrowed wholesale from E. coli, on a dry basis, failing both the evidence rule and the basis rule."
rr064,target_species_3d_radiation_search,Cryptococcus neoformans; Deinococcus radiodurans; Cladosporium sphaerospermum; Bacillus subtilis; Aspergillus niger; Shewanella oneidensis; Ochrobactrum intermedium AM7,none_demonstrated,"Search result: no exact modelled species has a calibrated three-dimensional radiation-exposed biomass field","not_applicable",false,false,false,false,false,false,none,"not_applicable — the field must be ACQUIRED, not retrieved, and no parameter can be mapped from an absence",none,blocked,RADIOTROPHIC_AUDIT_2026,"THE CENTRAL FINDING OF THE AUDIT, CARRIED HERE AS A ROW SO THE MAPPING LEDGER CANNOT BE READ WITHOUT IT. raw_3d_images is false on every radiation-exposed record; the three requirements — exact modelled species, calibrated 3-D biomass field, characterised exposure — are satisfied pairwise only twice, 3-D without radiation (B. subtilis) and radiation without 3-D (C. neoformans, C. sphaerospermum, A. niger, S. oneidensis). This is why hamiltonian_radiation has no candidate anywhere in this ledger: identifying a directional term needs spatial redistribution in a characterised gradient, and every located irradiation is a uniform field, an areal growth assay or a survival curve. Not a proof of absence — one date, a named set of repositories, sampled and not exhausted."
